1985 10 21 0 0 0 69 -999 -999 67 -999 62 -999 36.14 49 -999 -999 61 -999 42 -999 -999 74 -999 -999 -999 -999 76 -999 -999 -999 36.5 38 -999 -999 35 -999 32 -999 12.02 21 -999 -999 28 -999 29 -999 -999 40 -999 -999 -999 -999 40 -999 -999 -999 12.56 0.5 -999 0.62 0.52 0.496 0.56 0.429 0.7 0.42 0.55 -999 -999 0.66 0.37 1.1 1.4 0.96 -999 -999 0.24 0.7 0.64 0.6 1 0.9 0.9 76
1985 10 22 0 0 0 57 -999 -999 44 -999 37 -999 40.1 45 -999 -999 61 -999 49 -999 45 -999 -999 -999 -999 -999 56 -999 -999 -999 38.84 32 -999 -999 31 -999 27 -999 16.88 5 -999 -999 14 -999 31 -999 21 -999 -999 -999 -999 -999 33 -999 -999 -999 12.38 0.75 -999 0 1.08 0 0.52 0.891 0 -999 0.36 -999 -999 0.18 0.0001 -999 0 -999 -999 -999 0.02 0.6 0.49 0 0 0 0 93
1985 10 23 0 0 0 69 -999 -999 53 -999 44 -999 51.44 59 -999 -999 67 -999 62 -999 58 70 -999 -999 -999 -999 60 -999 -999 -999 52.88 35 -999 -999 31 -999 29 -999 32 24 -999 -999 24 -999 40 -999 33 41 -999 -999 -999 -999 34 -999 -999 -999 31.46 -999 -999 0.06 0 0.048 0.02 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0.04 0.2 -999 0 0.1 0 0 130
1985 10 24 0 0 0 68 -999 -999 67 -999 59 -999 53.6 62 -999 -999 71 -999 66 -999 58 70 -999 -999 -999 -999 66 -999 -999 -999 55.22 34 -999 -999 37 -999 29 -999 32.9 21 -999 -999 23 -999 43 -999 36 46 -999 -999 -999 -999 35 -999 -999 -999 30.02 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0 0 0 0 191
1985 10 25 0 0 0 70 -999 -999 71 -999 63 -999 52.52 61 -999 -999 69 -999 66 -999 56 69 -999 -999 -999 -999 73 -999 -999 -999 55.4 32 -999 -999 41 -999 38 -999 31.82 25 -999 -999 24 -999 41 -999 35 49 -999 -999 -999 -999 44 -999 -999 -999 30.38 -999 -999 0.04 0 0.032 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0.1 0 0 0 208
1985 10 26 0 0 0 71 -999 -999 70 -999 62 -999 51.44 61 -999 -999 67 -999 68 -999 59 72 -999 -999 -999 -999 70 -999 -999 -999 55.76 33 -999 -999 40 -999 38 -999 31.64 20 -999 -999 24 -999 41 -999 35 50 -999 -999 -999 -999 46 -999 -999 -999 28.58 -999 -999 0 0 0 -999 -999 0 -999 0 -999 0 -999 0 -999 0 -999 -999 -999 0 0 -999 0 0 0 0 189
1985 10 27 0 0 0 72 -999 -999 72 -999 64 -999 54.5 60 -999 -999 69 -999 70 -999 60 77 -999 -999 -999 -999 76 -999 -999 -999 54.14 32 -999 -999 39 -999 37 -999 31.46 17 -999 -999 21 -999 43 -999 33 51 -999 -999 -999 -999 42 -999 -999 -999 31.82 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0 0 0 0 165
1985 10 28 0 0 0 75 -999 -999 74 -999 66 -999 50.9 60 -999 -999 68 -999 67 -999 56 73 -999 -999 -999 -999 86 -999 -999 -999 53.42 34 -999 -999 39 -999 39 -999 29.84 22 -999 -999 20 -999 40 -999 36 50 -999 -999 -999 -999 46 -999 -999 -999 30.74 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0 0 0 0 144
1985 10 29 0 0 0 75 -999 -999 70 -999 59 -999 52.88 59 -999 -999 67 -999 68 -999 57 71 -999 -999 -999 -999 72 -999 -999 -999 52.52 33 -999 -999 39 -999 36 -999 30.2 15 -999 -999 19 -999 42 -999 33 49 -999 -999 -999 -999 44 -999 -999 -999 27.32 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0.0001 -999 0 -999 -999 -999 0 0 -999 0.1 0 0 0 125
1985 10 30 0 0 0 74 -999 -999 68 -999 60 -999 46.4 55 -999 -999 62 -999 59 -999 53 66 -999 -999 -999 -999 74 -999 -999 -999 46.94 39 -999 -999 38 -999 36 -999 23 19 -999 -999 28 -999 34 -999 32 46 -999 -999 -999 -999 43 -999 -999 -999 23.36 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0 0 0 0 110
